x_fine,y_convolved
5.0,0.0279939359724091
5.010001176609013,0.03549383977717497
5.020002353218025,0.022061631932142563
5.030003529827039,0.032032268316788376
5.040004706436052,0.039273698442518
5.050005883045064,0.03334172312832158
5.060007059654077,0.036890245658977895
5.07000823626309,0.03204388827374657
5.080009412872102,0.023393849015443176
5.090010589481116,0.03463609345211869
5.1000117660901285,0.029278681518169564
5.110012942699141,0.02666468497777235
5.120014119308154,0.03246923237762758
5.1300152959171665,0.02438443002768236
5.140016472526179,0.0335387212939131
5.150017649135193,0.025471106879433096
5.1600188257442055,0.024643484395303263
5.170020002353218,0.028490981162175553
5.180021178962231,0.028834354593039034
5.1900223555712435,0.032296540536173785
5.200023532180256,0.027356419090665045
5.21002470878927,0.023032845742316725
5.220025885398282,0.03079164403087142
5.230027062007295,0.038548381242300284
5.240028238616308,0.02453398462866783
5.25002941522532,0.02801902827266042
5.260030591834333,0.023510398599163408
5.270031768443347,0.037526673064438285
5.280032945052359,0.028432804279548387
5.290034121661372,0.025059635103326632
5.300035298270385,0.023705425760867253
5.310036474879397,0.03821380637311056
5.32003765148841,0.03842223285704433
5.330038828097424,0.035894974791312664
5.340040004706436,0.035984933262783694
5.350041181315449,0.03865096765452284
5.360042357924462,0.034533490901052136
5.370043534533474,0.028443470777900614
5.380044711142487,0.02241757983097244
5.3900458877515005,0.03929857407152837
5.400047064360513,0.026083164417844872
5.410048240969526,0.025542571280574758
5.4200494175785385,0.03163967317963126
5.430050594187551,0.03546871692079908
5.440051770796565,0.03048123151199616
5.450052947405577,0.023652000494890125
5.46005412401459,0.03793505634518556
5.470055300623603,0.030337644381499305
5.4800564772326155,0.03828066304948648
5.490057653841628,0.024599367309384453
5.500058830450641,0.03272921066658539
5.510060007059654,0.024539178451857026
5.520061183668667,0.03537517262800918
5.53006236027768,0.023177270284630416
5.540063536886692,0.02156649079552692
5.550064713495705,0.021986455883865864
5.560065890104719,0.03658968208814374
5.570067066713731,0.028366592784738055
5.580068243322744,0.023686664401899434
5.590069419931757,0.03622916856126661
5.600070596540769,0.035635527637702474
5.610071773149782,0.036981329857896914
5.620072949758795,0.029686946946441667
5.630074126367808,0.02748100557064668
5.640075302976821,0.02367443276021191
5.650076479585834,0.022682338501138696
5.660077656194846,0.026679751170934497
5.670078832803859,0.035032821453217414
5.6800800094128725,0.02617084553578508
5.690081186021885,0.032934066097707104
5.700082362630898,0.03328747699958815
5.7100835392399105,0.03353242446527338
5.720084715848923,0.024783396483458203
5.730085892457936,0.0330682512340191
5.740087069066949,0.025495804870667046
5.750088245675962,0.030582464385633935
5.760089422284975,0.03435178875042821
5.7700905988939875,0.030391288662011386
5.780091775503,0.03300304213619547
5.790092952112013,0.02488985675310209
5.800094128721026,0.03556892618804085
5.810095305330039,0.03762992227290281
5.820096481939052,0.031844549960399204
5.830097658548064,0.02750917883193147
5.840098835157077,0.02572912822774095
5.85010001176609,0.03508366580989105
5.860101188375103,0.024389612521204716
5.870102364984116,0.02464506724433429
5.880103541593129,0.032959834106528085
5.890104718202141,0.025218664619567503
5.900105894811154,0.03573470573633487
5.910107071420168,0.03666442871948712
5.92010824802918,0.03757523687125454
5.930109424638193,0.025519471346257275
5.940110601247206,0.029746458912685028
5.950111777856218,0.02885891636855713
5.960112954465231,0.03393211618580357
5.970114131074244,0.025871378957932272
5.980115307683257,0.02962549460744949
5.99011648429227,0.021695802517308654
6.0001176609012825,0.022170469260070762
6.010118837510295,0.03629952222554321
6.020120014119308,0.030427868683617097
6.030121190728321,0.024985709429960798
6.040122367337334,0.037716330724720505
6.050123543946347,0.03375002066357992
6.0601247205553594,0.03576676632527258
6.070125897164372,0.029195015315212458
6.080127073773385,0.023269281375058973
6.0901282503823975,0.03321098870802487
6.100129426991411,0.024899858666566216
6.110130603600424,0.03264197889818723
6.120131780209436,0.030648771084248377
6.130132956818449,0.03727855197761076
6.140134133427462,0.026630917312712957
6.150135310036475,0.02907898751160765
6.160136486645488,0.025452623771644742
6.170137663254501,0.024492160917865803
6.180138839863513,0.029862081701728445
6.190140016472526,0.026043085000243462
6.200141193081539,0.03623597759706121
6.210142369690551,0.03825417851131703
6.220143546299565,0.023894355123864355
6.230144722908578,0.02338869229621761
6.24014589951759,0.03421282843326107
6.250147076126603,0.024924178156639828
6.2601482527356165,0.021820545902512936
6.270149429344629,0.03729679398280449
6.280150605953642,0.02626216117468217
6.2901517825626545,0.02810140571618886
6.300152959171667,0.03422542989571716
6.31015413578068,0.030166407965336206
6.3201553123896925,0.0330197533280908
6.330156488998705,0.03728753515258214
6.340157665607719,0.030195795475726456
6.350158842216731,0.038512850980889406
6.360160018825744,0.026901117802018256
6.370161195434757,0.027328574019708188
6.38016237204377,0.02589144717279833
6.390163548652783,0.025105206642073385
6.400164725261796,0.038967594508022535
6.410165901870808,0.03804259701394502
6.420167078479821,0.025136534946102823
6.430168255088834,0.023984322643257783
6.440169431697846,0.029150809782789854
6.45017060830686,0.029658179315419614
6.460171784915873,0.02736026993171583
6.470172961524885,0.02886079613068658
6.480174138133898,0.02500986575275937
6.490175314742911,0.033668442886550916
6.500176491351924,0.03148608402298515
6.510177667960937,0.035670307995720456
6.52017884456995,0.03612054629590938
6.530180021178962,0.03467483205871856
6.540181197787975,0.03881309202245496
6.550182374396988,0.022253295705081742
6.560183551006,0.03135756258035453
6.570184727615014,0.03479167096186919
6.5801859042240265,0.02560716294129524
6.590187080833039,0.03303529209334506
6.600188257442052,0.024564147988462872
6.6101894340510645,0.029715052461934677
6.620190610660078,0.032608431934700075
6.630191787269091,0.03474681730292619
6.640192963878103,0.021964999448770985
6.650194140487116,0.03393913987698796
6.660195317096129,0.021967268310154255
6.6701964937051414,0.035039074538108325
6.680197670314154,0.023693508998451508
6.690198846923168,0.03191465182302916
6.70020002353218,0.025960687679767683
6.710201200141193,0.026172803451665692
6.720202376750206,0.036048037812490295
6.730203553359219,0.03255041676285157
6.740204729968232,0.03818418659624073
6.750205906577245,0.03849417432942708
6.760207083186257,0.02712195749331096
6.77020825979527,0.03468076568270659
6.780209436404283,0.03490677440180009
6.790210613013295,0.02852927947383909
6.800211789622308,0.035219709553414705
6.8102129662313216,0.03306328837825432
6.820214142840334,0.02521206260035029
6.830215319449347,0.02582887715763629
6.84021649605836,0.024546438059890645
6.850217672667373,0.02938986583887222
6.860218849276386,0.03175172141202318
6.8702200258853985,0.026063111927571825
6.880221202494411,0.02559150718465221
6.890222379103424,0.02669533165445118
6.9002235557124365,0.02254487359747215
6.910224732321449,0.02308883475620427
6.920225908930462,0.031199030702583702
6.930227085539475,0.024817735314815122
6.940228262148488,0.028940205088147708
6.950229438757501,0.025311308097874456
6.960230615366513,0.038672405896347045
6.970231791975527,0.026589870559881653
6.98023296858454,0.03177690761553314
6.990234145193552,0.03892106860648766
7.000235321802565,0.037725379447633024
7.010236498411578,0.026406109624663783
7.02023767502059,0.022296718027795898
